,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,native-country,class
30290,3,4,140644,11,9,2,4,0,4,1,0,0,2,39,1
30291,0,4,355477,11,9,4,8,3,2,1,0,0,1,39,0
30292,1,4,151773,15,10,2,3,0,4,1,0,0,2,39,0
30293,3,7,341548,15,10,0,1,1,4,0,0,0,2,39,0
30294,0,4,512771,6,5,2,14,0,4,1,0,0,2,39,0
30295,4,0,141580,12,14,2,0,0,4,1,0,0,2,39,0
30296,0,4,48988,15,10,4,14,1,4,1,0,0,2,39,0
30297,1,4,201022,9,13,2,4,5,4,0,0,0,3,39,1
30298,0,4,82777,11,9,2,12,3,4,1,0,0,2,39,0
30299,2,4,152676,5,4,0,3,4,4,1,0,0,2,33,0
30300,0,4,115815,11,9,4,7,3,4,1,0,0,0,39,0
30301,0,4,168009,0,6,2,7,3,1,0,0,0,2,40,0
30302,1,4,213152,9,13,2,1,0,4,1,0,0,2,0,1
30303,3,4,89690,9,13,0,10,1,4,0,0,0,2,39,1
30304,2,4,126868,11,9,0,7,1,2,1,0,0,2,39,0
30305,3,4,95128,15,10,0,12,1,4,1,0,0,3,39,0
30306,2,4,185567,11,9,0,7,4,4,1,0,0,2,39,1
30307,0,4,301408,15,10,4,12,3,4,0,0,2,1,39,0
30308,1,4,216256,8,11,4,8,1,4,1,0,0,3,39,0
30309,2,4,182541,15,10,0,7,4,4,1,0,0,3,39,0
30310,2,4,172855,11,9,0,1,4,2,0,0,0,2,39,0
30311,3,4,68684,11,9,2,3,0,4,1,0,0,2,39,0
30312,2,4,364832,5,4,0,12,1,4,0,0,0,2,39,0
30313,1,0,264300,15,10,2,0,5,4,0,0,0,0,39,0
30314,4,5,349910,7,12,2,3,0,4,1,0,0,2,39,0
30315,2,4,276218,11,9,2,12,5,4,0,0,0,2,39,1
30316,0,4,251196,15,10,4,11,3,2,0,0,0,0,39,0
30317,1,4,196898,9,13,4,10,1,4,0,0,0,2,39,0
30318,2,4,58343,15,10,2,7,0,4,1,0,0,2,39,1
30319,0,5,101061,1,7,4,5,3,4,1,0,0,4,39,0
30320,3,4,415051,15,10,2,12,0,2,1,0,0,3,39,1
30321,0,4,174043,9,13,4,8,1,4,1,0,0,2,39,0
30322,1,4,129460,8,11,2,6,5,4,0,0,0,1,7,0
30323,0,7,110946,11,9,4,1,3,4,0,0,0,2,39,0
30324,0,4,313873,1,7,4,3,3,4,1,0,0,1,39,0
30325,4,4,81132,4,3,2,6,0,1,1,2,0,2,30,1
30326,4,1,255386,15,10,2,1,0,1,1,0,0,2,25,0
30327,0,4,191497,15,10,4,12,3,4,0,0,0,0,39,0
30328,0,4,128617,0,6,4,6,3,4,1,0,0,1,39,0
30329,1,4,368949,15,10,2,6,0,4,1,0,0,2,0,1
30330,1,2,263600,11,9,2,11,0,4,1,0,0,2,39,1
30331,4,4,257277,11,9,6,1,1,4,0,0,0,2,39,0
30332,2,4,339442,11,9,5,7,1,2,1,1,0,2,39,0
30333,1,2,289442,11,9,4,11,1,4,1,0,0,2,39,0
30334,0,0,162667,1,7,4,0,4,4,1,0,0,2,8,0
30335,0,2,466325,1,7,4,1,3,4,1,0,0,0,39,0
30336,3,4,142169,11,9,4,6,3,4,1,0,0,2,39,0
30337,3,4,252079,15,10,2,14,0,4,1,0,0,2,39,1
30338,1,7,119628,10,16,2,10,0,1,1,0,0,3,17,0
30339,3,4,175804,9,13,2,12,0,4,1,0,0,2,39,1
30340,4,4,70720,11,9,2,8,0,4,1,0,0,4,39,0
30341,3,7,201513,11,9,0,1,3,4,0,0,0,2,39,0
30342,2,4,257609,9,13,2,4,0,4,1,0,0,2,39,1
30343,2,4,124692,15,10,2,4,3,4,1,0,0,2,39,1
30344,0,4,268525,11,9,2,7,0,4,1,0,0,3,39,0
30345,0,4,250630,9,13,4,12,1,4,0,0,0,2,39,0
30346,3,4,180277,11,9,2,1,5,4,0,0,0,2,18,0
30347,2,6,191342,9,13,2,4,0,1,1,0,0,3,35,0
30348,1,4,250967,8,11,2,7,0,4,1,0,2,3,39,1
30349,3,4,153254,11,9,2,7,0,2,1,0,0,2,39,0
30350,0,4,362600,4,3,4,6,3,4,1,0,0,2,39,0
30351,4,4,171933,5,4,2,3,0,4,1,0,0,2,39,0
30352,4,4,211408,8,11,2,13,0,4,1,0,0,2,39,1
30353,2,4,48193,7,12,2,13,0,4,1,0,0,2,39,0
30354,1,4,22463,11,9,2,3,0,4,1,0,0,2,39,0
30355,0,4,440969,11,9,4,1,3,4,0,0,0,2,39,0
30356,0,7,164922,15,10,4,6,3,4,1,0,0,2,39,0
30357,2,2,134524,8,11,0,3,4,4,0,0,0,2,39,0
30358,4,4,176689,11,9,2,14,0,4,1,0,0,2,39,0
30359,0,4,220993,11,9,4,3,1,4,1,0,0,3,39,0
30360,0,4,512828,11,9,4,11,3,2,1,0,0,2,39,0
30361,2,7,422275,4,3,2,8,0,4,1,0,0,2,26,0
30362,2,2,65291,8,11,4,11,1,4,0,0,0,2,39,0
30363,4,4,197080,2,8,2,14,0,4,1,3,0,3,39,1
30364,3,1,181657,15,10,0,4,1,4,0,0,0,3,39,0
30365,3,4,190257,11,9,2,5,0,4,1,0,0,3,39,1
30366,0,4,238068,11,9,2,7,0,4,1,0,0,2,39,0
30367,0,4,337046,0,6,4,8,3,4,1,0,0,2,39,0
30368,1,4,187248,11,9,2,10,1,2,1,0,0,2,39,0
30369,0,0,250037,15,10,4,0,3,4,0,0,0,0,0,0
30370,3,4,285750,11,9,2,5,0,4,1,2,0,3,39,0
30371,0,4,260617,0,6,4,3,1,4,1,0,0,2,39,0
30372,3,4,216999,11,9,2,3,0,4,1,0,0,2,39,1
30373,2,4,531055,11,9,2,3,0,4,1,0,3,3,39,1
30374,2,7,121265,12,14,0,10,1,4,1,0,0,2,39,0
30375,2,2,184466,12,14,2,10,0,4,1,0,0,2,39,1
30376,2,4,297676,7,12,6,12,4,4,0,0,0,2,5,0
30377,3,4,114228,11,9,0,3,1,4,1,1,0,2,39,0
30378,0,2,121144,9,13,4,10,3,2,0,0,0,0,39,0
30379,0,4,26842,15,10,4,7,1,4,0,1,0,2,39,0
30380,1,4,113054,11,9,5,7,1,4,1,0,0,2,39,0
30381,2,4,256636,11,9,0,4,1,4,1,0,0,2,39,0
30382,1,4,152246,11,9,2,14,0,0,1,0,0,3,39,0
30383,2,4,108140,12,14,2,10,0,4,1,0,0,3,39,1
30384,0,0,203353,15,10,4,0,3,4,0,0,0,2,39,0
30385,3,4,207207,11,9,0,12,4,4,0,0,0,2,39,0
30386,0,4,115420,11,9,2,3,0,4,1,0,0,3,39,0
30387,1,4,80058,11,9,4,14,1,4,1,0,0,2,39,0
30388,1,2,48520,7,12,4,11,4,4,1,0,0,2,39,0
30389,4,4,411652,2,8,2,3,0,4,1,0,0,2,26,0
30390,3,4,154405,0,6,2,6,0,2,1,0,0,2,39,0
30391,3,2,104917,12,14,2,10,0,2,1,0,0,2,39,1
30392,0,7,261422,15,10,4,10,3,4,1,0,0,2,39,0
30393,2,4,48915,11,9,2,7,0,4,1,0,0,2,39,1
30394,4,4,172037,11,9,2,8,0,4,1,0,0,2,39,0
30395,1,4,144833,15,10,2,6,0,4,1,0,0,2,39,0
30396,1,4,275116,0,6,2,14,0,4,1,0,0,2,39,0
30397,4,0,72886,11,9,2,0,0,4,1,0,0,2,39,1
30398,4,4,103575,11,9,2,3,0,4,1,0,0,2,39,0
30399,3,4,200783,15,10,2,12,0,4,1,0,0,2,39,0
30400,3,5,152810,15,10,2,7,0,4,1,0,0,4,11,0
30401,2,2,44694,12,14,2,10,5,4,0,0,0,2,39,1
30402,0,0,48703,1,7,4,0,3,4,0,0,0,1,39,0
30403,4,4,91905,11,9,2,12,5,4,0,0,0,0,39,0
30404,1,4,168906,9,13,0,4,1,4,0,0,0,3,39,1
30405,1,7,147215,9,13,2,4,5,4,0,0,0,3,39,1
30406,1,4,153546,1,7,0,8,4,4,0,0,0,2,39,0
30407,1,4,35595,8,11,2,13,0,4,1,0,0,2,39,0
30408,1,4,225507,0,6,4,8,3,4,0,0,0,1,39,0
30409,2,4,345504,8,11,0,1,1,4,0,0,0,1,39,0
30410,4,4,137205,8,11,2,3,0,4,1,0,0,3,39,0
30411,1,4,327779,15,10,2,6,0,4,1,0,0,0,39,0
30412,2,0,213416,4,3,2,0,0,4,1,0,0,1,26,0
30413,2,4,362883,15,10,2,14,0,4,1,0,0,2,39,0
30414,3,4,131309,12,14,2,10,0,4,1,0,0,2,39,1
30415,2,4,188331,15,10,5,13,1,4,0,0,0,2,39,0
30416,1,1,194740,15,10,4,1,1,4,1,0,0,2,39,0
30417,2,4,43711,11,9,4,7,1,4,1,0,0,2,39,0
30418,2,4,187033,11,9,2,3,0,4,1,0,3,2,39,0
30419,0,4,233923,15,10,4,8,3,4,0,0,0,0,39,0
30420,3,4,84278,9,13,2,10,0,4,1,0,0,3,39,1
30421,0,4,437666,11,9,2,3,0,4,1,1,0,3,39,0
30422,4,4,186386,9,13,6,10,4,4,1,4,0,2,39,1
30423,0,4,129767,15,10,4,1,1,4,0,0,2,2,39,0
30424,1,4,180284,15,10,2,5,0,4,1,0,0,2,39,1
30425,2,4,108320,11,9,0,7,1,4,1,2,0,2,39,0
30426,4,5,75214,14,15,2,10,0,4,1,0,0,1,39,1
30427,2,4,284758,11,9,0,4,4,4,0,0,0,2,39,0
30428,2,5,188330,9,13,2,4,0,4,1,0,0,3,39,0
30429,2,4,333651,9,13,2,10,0,4,1,4,0,4,39,1
30430,1,2,115305,8,11,2,11,0,4,1,3,0,2,39,1
30431,3,4,172962,9,13,0,10,1,4,1,0,1,2,39,0
30432,2,4,198096,11,9,2,7,0,4,1,0,0,2,39,1
30433,1,4,163265,11,9,2,14,0,4,1,0,0,2,39,0
30434,1,1,128608,9,13,4,4,3,4,1,0,0,2,39,0
30435,3,4,107460,11,9,5,4,4,4,0,0,0,2,39,0
30436,3,4,251841,8,11,4,4,1,4,0,0,0,2,39,0
30437,1,4,403671,11,9,4,8,2,4,1,0,0,2,26,0
30438,4,4,159378,11,9,2,7,0,4,1,0,0,2,39,1
30439,0,4,170070,11,9,4,7,3,4,0,0,0,1,39,0
30440,3,7,192323,11,9,0,4,1,4,1,0,0,2,39,0
30441,4,4,135796,0,6,2,7,0,2,1,0,0,3,39,0
30442,0,4,232985,11,9,4,6,2,4,1,0,0,0,39,0
30443,1,4,34532,9,13,4,13,1,2,1,0,0,1,23,0
30444,0,0,371316,0,6,4,0,3,4,1,0,0,1,39,0
30445,0,4,236994,11,9,4,12,3,4,1,0,0,3,39,0
30446,0,4,208366,11,9,4,6,1,4,1,0,0,2,39,0
30447,4,7,102640,11,9,6,10,4,2,0,0,0,1,39,0
30448,2,4,111377,15,10,2,4,0,4,1,0,0,3,39,0
30449,2,1,472166,15,10,0,4,4,2,0,0,0,2,39,0
30450,2,0,86551,2,8,2,0,0,4,1,0,0,2,39,0
30451,3,4,70943,11,9,2,7,0,4,1,2,0,2,39,1
30452,2,4,294919,11,9,0,14,3,4,1,0,0,3,39,0
30453,0,4,408383,15,10,4,14,3,4,1,0,0,2,39,0
30454,2,4,255454,11,9,4,3,3,2,1,0,0,1,39,0
30455,1,4,193260,15,10,2,7,0,1,1,0,0,2,30,0
30456,1,0,191935,11,9,4,0,1,4,1,0,0,2,39,0
30457,2,2,125461,9,13,4,10,1,4,1,0,0,2,39,0
30458,3,4,97005,11,9,2,3,0,4,1,0,0,2,39,0
30459,2,4,183319,4,3,2,3,0,4,1,0,0,3,39,0
30460,1,7,167049,2,8,4,1,4,4,0,0,0,2,39,0
30461,1,4,185216,15,10,4,1,3,4,1,0,0,2,39,0
30462,3,4,161838,8,11,2,3,0,4,1,0,0,3,39,0
30463,2,4,165848,9,13,2,12,0,4,1,0,0,2,39,0
30464,0,4,138816,11,9,4,6,3,2,1,0,0,0,39,0
30465,1,6,99761,9,13,4,8,1,4,0,0,0,0,39,0
30466,1,4,112139,11,9,2,3,0,4,1,0,0,2,39,0
30467,1,4,129020,11,9,2,4,0,4,1,0,0,2,39,0
30468,2,0,365465,8,11,4,0,3,4,1,0,0,0,39,0
30469,1,6,259873,11,9,2,8,0,2,1,0,0,3,39,1
30470,1,5,89622,15,10,2,12,0,4,1,0,0,3,39,1
30471,1,7,201556,9,13,4,10,1,4,1,0,0,3,39,0
30472,2,4,176286,11,9,2,3,0,4,1,0,0,2,39,0
30473,3,4,192894,5,4,2,5,0,2,1,0,0,1,39,0
30474,2,4,172232,11,9,4,8,4,2,0,0,0,1,39,0
30475,2,6,163204,11,9,2,3,0,4,1,1,0,1,39,0
30476,2,4,265737,15,10,2,4,0,2,1,0,2,3,5,1
30477,2,4,215304,9,13,2,10,0,4,1,0,0,2,39,1
30478,0,4,185952,12,14,4,10,1,4,1,0,0,1,39,0
30479,2,4,216845,11,9,4,12,4,4,1,0,0,2,39,0
30480,1,2,35683,7,12,0,1,4,4,0,0,0,0,39,0
30481,3,6,371305,11,9,2,12,0,4,1,0,3,3,39,1
30482,3,4,102359,15,10,2,4,0,4,1,0,0,3,39,1
30483,0,4,200089,4,3,4,6,4,4,1,0,0,1,13,0
30484,3,7,207120,8,11,2,4,0,4,1,0,0,2,39,1
30485,3,4,295334,10,16,2,10,0,4,1,0,0,3,39,1
30486,1,4,234537,7,12,0,12,1,4,1,0,0,2,39,0
30487,4,4,142922,11,9,2,14,0,4,1,0,0,2,39,0
30488,3,7,181641,15,10,0,10,1,2,0,0,0,2,39,0
30489,2,4,185325,11,9,4,14,1,4,1,0,0,1,39,0
30490,1,4,167336,15,10,4,4,1,4,0,4,0,2,39,1
30491,0,4,379778,11,9,4,8,1,4,1,0,0,2,39,0
30492,1,4,176117,15,10,4,12,3,2,0,0,0,1,39,0
30493,1,4,100228,15,10,4,7,1,2,1,0,0,2,39,0
30494,1,4,150296,11,9,4,8,3,4,0,0,0,1,39,0
30495,2,1,25005,12,14,2,6,0,4,1,2,0,0,39,0
30496,3,4,134120,0,6,2,3,0,4,1,4,0,2,39,1
30497,2,6,251710,0,6,3,8,1,4,0,0,2,0,39,0
30498,0,4,653574,15,10,4,8,3,4,1,0,0,1,8,0
30499,2,4,175441,11,9,4,6,1,2,1,0,0,2,39,0
30500,1,4,333119,15,10,4,3,1,4,1,0,0,2,39,0
30501,0,4,89154,1,7,4,8,3,4,1,0,0,2,8,0
30502,4,4,198727,11,9,2,10,0,4,1,0,0,1,39,0
30503,2,4,87284,15,10,4,6,1,4,1,0,0,2,39,0
30504,2,4,180686,11,9,2,3,0,4,1,0,0,2,39,1
30505,0,4,227070,15,10,4,8,4,4,0,0,0,3,8,0
30506,4,2,189824,15,10,2,6,0,2,1,2,0,2,39,1
30507,0,2,348986,11,9,4,6,2,2,1,0,0,2,39,0
30508,2,4,96185,11,9,0,8,4,2,0,0,0,1,39,0
30509,0,4,112693,11,9,2,3,0,4,1,0,0,1,39,0
30510,0,4,417605,4,3,4,3,1,4,1,0,0,2,26,0
30511,4,6,140300,11,9,4,12,1,4,0,0,0,2,39,0
30512,1,4,340408,15,10,0,3,1,4,1,0,0,3,39,0
30513,0,0,187539,1,7,4,0,3,4,0,0,0,0,39,0
30514,0,4,237051,15,10,4,8,3,4,0,0,0,1,39,0
30515,3,4,175622,12,14,2,10,0,4,1,0,0,2,39,0
30516,2,4,389725,2,8,0,3,3,4,1,0,0,1,39,0
30517,0,4,182812,15,10,4,8,3,4,0,0,0,2,6,0
30518,2,6,245372,15,10,2,10,0,4,1,1,0,3,39,0
30519,1,2,93886,9,13,2,10,5,4,0,0,0,3,39,1
30520,0,4,502837,11,9,4,7,3,4,0,0,0,2,29,0
30521,1,7,212232,15,10,2,4,0,2,1,0,0,2,39,1
30522,4,4,300104,11,9,2,3,0,4,1,0,0,4,39,1
30523,0,4,156933,11,9,4,6,3,2,1,0,0,1,39,0
30524,0,4,286734,15,10,4,1,1,3,0,0,0,1,39,0
30525,3,5,143482,15,10,2,10,5,4,0,0,0,4,39,1
30526,2,4,226357,11,9,2,3,0,4,1,0,0,2,39,0
30527,2,4,104892,9,13,2,13,0,4,1,0,0,2,39,0
30528,2,4,223194,11,9,2,3,0,2,1,0,1,2,14,0
30529,2,6,272090,15,10,2,1,5,4,0,0,0,0,39,0
30530,4,4,204816,12,14,0,10,1,4,1,0,0,1,39,0
30531,4,4,230039,5,4,4,8,3,4,0,0,0,1,39,0
30532,2,4,242619,7,12,0,10,1,4,1,0,0,4,39,0
30533,3,6,131982,11,9,2,8,0,1,1,0,0,3,35,0
30534,1,4,87310,6,5,4,7,1,4,1,0,0,3,39,0
30535,1,4,134566,12,14,2,12,0,4,1,0,0,0,39,0
30536,1,1,163862,9,13,2,4,0,4,1,2,0,2,39,1
30537,1,4,239409,0,6,2,7,0,4,1,0,0,3,39,0
30538,2,4,203717,11,9,0,3,4,4,1,0,0,2,39,0
30539,2,4,172274,10,16,0,10,4,2,0,0,4,1,39,1
30540,1,6,65278,7,12,4,3,3,4,1,0,0,2,39,0
30541,1,5,135289,11,9,2,8,0,4,1,0,0,3,39,0
30542,1,4,246974,8,11,2,12,0,4,1,0,0,2,39,0
30543,0,4,180060,11,9,4,4,1,4,1,0,0,2,41,0
30544,0,4,118023,15,10,4,6,3,4,1,0,0,1,39,0
30545,3,4,102308,9,13,2,10,0,4,1,0,0,3,39,1
30546,3,4,45564,15,10,2,4,0,4,1,0,0,2,39,1
30547,0,4,137646,1,7,4,8,3,4,0,0,0,0,39,0
30548,0,4,237646,15,10,4,1,3,4,1,0,0,1,39,0
30549,1,2,189843,11,9,0,11,1,4,1,0,0,3,39,1
30550,2,6,118261,12,14,0,8,4,4,0,0,0,1,39,0
30551,2,4,288437,11,9,2,14,0,3,1,2,0,2,39,0
30552,2,4,106347,11,9,2,14,0,4,1,0,0,2,39,0
30553,1,4,316471,9,13,4,1,1,4,1,0,0,3,39,0
30554,0,4,50058,15,10,4,1,1,4,0,0,0,1,39,0
30555,1,6,182089,11,9,2,5,0,4,1,0,0,4,39,0
30556,2,4,186865,10,16,2,10,0,4,1,0,0,3,39,1
30557,0,7,158206,7,12,4,10,1,4,1,0,0,1,39,0
30558,4,0,229744,3,2,2,0,0,4,1,2,0,0,26,0
30559,1,4,141545,11,9,2,14,0,4,1,0,3,2,39,0
30560,4,2,50929,15,10,2,4,0,4,1,0,0,3,39,1
30561,4,4,132529,11,9,2,3,0,4,1,0,0,2,39,0
30562,2,4,260696,9,13,0,4,1,4,0,0,0,2,39,0
30563,1,4,231180,11,9,0,14,1,4,1,0,0,3,39,0
30564,2,4,223277,9,13,2,1,0,4,1,0,0,3,39,1
30565,0,4,279538,1,7,2,6,2,4,1,1,0,1,39,0
30566,3,4,46044,12,14,2,4,0,4,1,0,0,2,39,0
30567,2,4,168071,7,12,0,10,1,4,1,0,0,3,39,0
30568,0,4,79691,11,9,4,7,3,4,1,0,0,2,39,0
30569,4,0,114204,15,10,2,0,0,4,1,0,0,0,39,0
30570,0,4,124111,15,10,4,1,3,4,0,0,0,2,39,0
30571,3,4,104521,8,11,2,10,0,4,1,0,0,2,39,1
30572,1,6,128516,7,12,6,12,4,4,0,0,0,2,39,1
30573,1,4,112564,11,9,2,14,0,4,1,0,0,2,39,0
30574,2,7,32186,9,13,5,10,1,4,0,0,0,2,39,0
30575,0,4,239663,15,10,4,6,3,4,1,1,0,3,39,0
30576,3,4,269284,7,12,6,1,4,4,0,0,0,2,39,0
30577,2,7,175537,15,10,0,7,1,2,0,0,0,2,39,0
30578,1,4,444304,9,13,2,10,0,4,1,0,0,2,39,1
30579,0,4,27415,1,7,4,6,3,0,1,0,0,0,39,0
30580,2,4,174343,6,5,2,3,0,4,1,0,0,2,39,0
30581,2,4,148143,11,9,4,7,4,2,0,0,0,2,39,0
30582,1,4,209213,11,9,2,7,0,2,1,0,0,2,0,0
30583,0,4,165097,11,9,4,3,1,4,1,0,0,2,39,0
30584,0,0,51574,11,9,4,0,3,1,0,0,2,2,39,0
30585,3,4,167651,8,11,2,3,0,4,1,0,0,2,39,1
30586,2,2,29075,7,12,2,10,5,0,0,0,0,2,39,0
30587,0,4,396895,4,3,2,3,0,4,1,0,0,1,26,0
30588,4,7,71075,15,10,0,4,1,4,0,0,0,3,39,0
30589,1,4,129573,11,9,2,14,0,4,1,0,0,4,39,0
30590,2,2,183765,7,12,4,10,1,4,1,0,0,2,39,1
30591,0,4,164991,11,9,0,12,4,0,0,0,0,2,39,0
30592,3,2,154891,11,9,0,11,4,4,1,0,0,3,39,0
30593,1,4,200117,0,6,2,3,0,4,1,0,0,2,39,0
30594,0,4,176389,11,9,2,3,0,4,1,0,0,2,39,0
30595,2,4,342567,9,13,3,1,4,4,0,0,0,2,39,0
30596,1,4,178841,9,13,2,4,5,4,0,0,0,2,39,1
30597,2,2,191149,12,14,4,10,4,4,0,0,0,2,39,0
30598,2,4,29702,8,11,4,3,1,4,1,0,0,1,39,0
30599,0,4,157893,11,9,4,14,3,4,0,0,0,2,39,0
30600,4,2,31993,5,4,2,11,0,4,1,0,0,0,39,0
30601,0,1,210736,11,9,4,1,1,4,0,0,3,2,39,0
30602,0,4,39615,15,10,4,6,3,4,1,0,0,0,39,0
30603,1,4,200511,11,9,2,12,0,4,1,0,0,3,39,0
30604,2,6,47818,11,9,0,4,4,4,0,0,0,3,39,0
30605,1,4,183155,9,13,2,10,0,4,1,0,0,3,39,0
30606,1,5,374905,11,9,2,12,0,4,1,0,0,3,39,1
30607,1,4,128876,15,10,2,3,0,4,1,0,0,2,39,0
30608,2,4,202872,0,6,3,3,1,4,0,0,0,2,39,0
30609,2,4,153414,9,13,2,12,0,2,1,0,0,2,39,1
30610,3,6,24790,15,10,2,4,0,4,1,0,0,4,39,1
30611,1,4,316769,1,7,4,8,4,2,0,0,0,2,23,0
30612,2,4,126569,11,9,4,3,3,4,1,0,0,2,39,0
30613,0,4,128538,1,7,4,12,3,4,0,0,0,1,39,0
30614,0,4,234640,8,11,4,8,3,4,0,0,0,1,39,0
30615,1,0,65372,15,10,0,0,4,4,0,0,0,2,39,0
30616,2,4,343377,15,10,2,1,0,4,1,0,0,2,39,0
30617,3,1,30731,9,13,2,4,0,4,1,0,0,2,39,1
30618,1,4,412379,11,9,4,8,1,4,0,0,0,2,39,0
30619,3,5,112320,9,13,0,4,1,4,0,0,0,3,39,0
30620,4,4,181929,11,9,6,4,4,4,1,0,0,3,39,1
30621,1,2,100135,9,13,2,10,5,4,0,0,0,1,39,1
30622,0,4,128061,11,9,4,8,3,4,0,1,0,0,39,0
30623,4,0,402306,15,10,2,0,0,4,1,0,0,1,2,0
30624,1,0,98389,15,10,4,0,4,4,1,0,0,0,39,0
30625,1,4,179565,9,13,4,1,1,4,0,0,0,2,39,0
30626,1,4,64922,9,13,2,4,0,4,1,3,0,3,39,1
30627,4,4,102610,0,6,2,6,0,4,1,0,0,1,39,0
30628,4,0,115513,9,13,2,0,0,4,1,2,0,3,39,1
30629,2,4,150548,11,9,4,7,1,4,0,0,0,1,39,0
30630,3,4,133219,11,9,2,8,0,2,1,2,0,1,39,1
30631,3,2,67001,11,9,2,14,0,4,1,0,0,2,39,0
30632,4,4,162347,14,15,2,4,0,4,1,0,3,2,39,1
30633,0,4,138557,1,7,4,6,3,4,1,0,0,2,39,0
30634,0,4,170456,15,10,4,8,3,4,1,0,0,1,22,0
30635,2,4,66006,0,6,4,14,1,2,1,0,0,2,39,0
30636,0,7,176077,12,14,4,10,1,4,0,0,0,2,39,0
30637,1,4,218322,11,9,2,3,0,4,1,0,0,2,39,0
30638,0,5,181691,11,9,2,12,0,4,1,0,0,3,0,0
30639,3,4,168232,9,13,2,1,0,4,1,2,0,2,39,1
30640,1,4,161690,8,11,4,10,1,4,0,0,0,2,39,0
30641,0,0,242736,7,12,4,0,3,4,0,0,0,2,39,0
30642,2,6,67317,9,13,2,5,0,4,1,0,0,3,39,0
30643,1,4,265807,11,9,2,14,0,4,1,0,3,3,39,0
30644,2,4,99357,7,12,4,8,1,4,0,0,0,1,39,0
30645,4,4,170070,11,9,2,4,5,4,0,0,0,2,39,1
30646,3,7,231166,8,11,2,4,0,4,1,0,0,2,39,0
30647,0,4,62339,9,13,4,10,3,4,1,0,0,2,39,0
30648,1,7,118520,11,9,2,11,0,4,1,0,0,2,39,0
30649,2,4,155659,11,9,2,3,0,4,1,0,0,2,39,1
30650,0,2,157331,9,13,4,10,1,4,0,0,0,2,39,0
30651,2,4,341762,12,14,2,4,0,4,1,0,0,4,39,1
30652,1,4,164190,9,13,4,4,1,4,1,0,0,2,39,0
30653,2,4,83064,9,13,2,12,0,4,1,0,0,3,39,0
30654,1,4,304283,11,9,2,7,0,4,1,0,0,2,39,0
30655,0,4,436798,15,10,2,7,0,4,1,0,0,2,39,0
30656,0,4,29302,15,10,4,8,3,4,0,0,0,2,0,0
30657,2,4,104660,12,14,6,4,4,4,1,2,0,2,39,1
30658,2,4,79036,11,9,0,6,4,4,1,0,0,2,39,0
30659,4,4,165622,15,10,6,1,1,4,0,0,0,1,39,0
30660,0,0,177287,15,10,4,0,3,4,0,0,0,2,39,0
30661,4,4,199847,9,13,2,4,0,4,1,4,0,3,39,1
30662,0,4,22966,9,13,2,12,0,4,1,0,0,2,39,0
30663,1,4,59068,11,9,2,6,0,4,1,0,0,2,39,0
30664,3,4,77336,11,9,2,12,0,4,1,0,0,2,39,0
30665,2,2,96524,11,9,2,4,0,4,1,0,0,3,39,1
30666,0,4,143868,6,5,4,8,3,2,1,0,0,2,39,0
30667,3,4,121424,9,13,2,4,0,4,1,0,0,3,39,1
30668,2,4,176279,9,13,0,12,1,4,0,0,0,2,39,0
30669,2,5,177905,9,13,2,4,0,4,1,3,0,4,39,1
30670,3,4,205100,5,4,2,8,5,4,0,0,0,1,0,0
30671,4,4,353881,11,9,0,14,1,4,1,0,0,2,39,0
30672,2,2,177937,10,16,2,10,0,4,1,0,0,2,39,1
30673,0,0,122244,11,9,4,0,1,4,0,0,0,1,39,0
30674,3,4,125892,11,9,2,12,0,4,1,0,0,2,39,0
30675,2,4,155472,7,12,4,10,4,2,0,1,0,3,39,0
30676,2,4,355728,8,11,4,3,1,4,1,0,0,2,39,0
30677,0,0,245274,15,10,4,0,3,4,1,0,0,0,39,0
30678,0,4,240330,2,8,4,8,3,4,1,0,0,0,39,0
30679,3,4,182944,11,9,6,13,4,2,0,0,0,2,39,0
30680,1,4,264498,9,13,4,10,1,4,0,0,0,2,39,0
30681,2,4,110426,7,12,2,4,5,4,0,4,0,2,39,1
30682,0,4,166971,11,9,2,12,0,4,1,0,0,3,39,0
30683,2,4,347653,14,15,2,10,0,4,1,0,3,3,39,1
30684,2,4,33975,15,10,2,12,0,4,1,0,0,2,39,1
30685,2,6,215219,1,7,5,8,4,4,0,0,0,1,39,0
30686,1,4,190772,11,9,4,1,1,4,0,0,2,2,39,0
30687,4,0,331527,0,6,2,0,0,4,1,0,0,2,39,0
30688,3,4,162494,15,10,0,12,4,4,0,0,0,2,39,1
30689,1,2,85918,9,13,2,11,0,4,1,0,0,4,39,0
30690,2,4,91367,12,14,2,4,0,4,1,0,2,2,39,1
30691,0,4,182342,15,10,4,5,3,4,1,0,0,2,39,0
30692,3,4,129640,11,9,4,8,1,4,0,0,0,2,39,0
30693,4,0,133536,11,9,2,0,0,4,1,0,0,1,39,0
30694,3,4,148738,11,9,2,6,0,4,1,0,2,1,39,0
30695,3,4,102583,11,9,2,12,0,4,1,0,0,1,39,1
30696,1,4,111387,6,5,4,3,1,4,1,0,0,2,39,0
30697,0,4,241752,11,9,4,6,1,4,1,0,0,2,39,0
30698,0,0,334593,15,10,4,0,1,4,1,0,0,2,39,0
